amount_tsh,funder,gps_height,installer,longitude,latitude,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,scheme_management,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group
500,388,1567,450,37.89447491,-4.25875133,6,1054,7,3,3,102,180,120,2,8,2,2004,4,2,1,10,5,4,2,7,3,3,3,7,5,2,2,2
6,94,1434,248,37.482531,-3.30450064,6,3417,7,3,4,74,762,25,2,9,2,2008,4,2,1,10,5,5,6,7,3,2,2,9,7,1,2,2
300,115,302,148,36.99477795,-7.59877024,7,2901,12,5,1,37,593,150,2,7,2,2009,4,2,1,12,5,6,4,7,3,2,2,7,5,2,2,2
0,146,1675,203,35.2989946,-8.06724543,7,4876,4,11,1,25,889,630,1,7,2,1988,15,12,2,8,5,1,3,7,3,2,2,4,1,1,5,4
0,773,1787,852,34.81580967,-8.9897236,7,6931,4,11,4,92,1312,35,2,7,1,2010,12,10,5,8,5,1,3,7,3,3,3,2,1,1,5,4
0,416,1224,486,37.07924522,-3.21055303,6,6570,7,3,7,107,1778,1,2,9,2,2002,4,2,1,10,5,4,2,7,3,2,2,9,7,1,2,2
0,146,766,248,36.11880894,-10.88153272,8,6643,17,10,5,87,800,60,2,7,2,1986,4,2,1,8,5,1,3,7,3,4,4,7,5,2,2,2
0,834,1767,906,38.28489213,-4.6730450999999995,6,3299,21,4,1,53,966,1,2,7,2,1985,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
1000,835,1717,908,35.41212665,-8.11440147,7,8141,4,11,1,25,289,140,2,7,2,2004,15,12,2,8,5,3,1,7,3,2,2,4,1,1,5,4
50,20,1253,30,36.83379484,-6.09722889,9,7168,12,5,1,37,1695,150,2,7,2,2006,14,11,6,8,5,5,6,7,3,2,2,4,1,1,2,2
0,656,1112,511,38.37119179999999,-5.07234312,6,2341,21,4,2,45,879,150,2,7,1,1980,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
7,245,1319,119,37.22012866,-3.22768585,6,6140,7,3,5,17,893,30,2,9,2,2008,4,2,1,10,5,5,6,7,3,2,2,9,7,1,2,2
0,251,1340,248,38.29532119,-4.8172775,6,2993,21,4,1,53,1859,1,2,7,2,1981,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
10,243,1559,232,35.87719312,-3.26591383,1,7328,1,24,30,28,1086,200,2,7,2,2009,4,2,1,8,5,5,6,7,3,2,2,7,5,2,2,2
0,387,1194,457,38.00452673,-4.27002885,6,133,7,3,3,102,34,319,2,7,2,1996,4,2,1,8,5,1,3,8,6,3,3,9,7,1,2,2
2000,370,1549,430,29.8481108,-4.43193954,4,2884,6,16,2,29,1321,2500,2,8,1,1991,10,7,4,8,5,3,1,7,3,2,2,9,7,1,7,6
20,146,1470,248,30.72510978,-3.58029576,4,3175,6,16,1,31,580,500,2,8,2,2009,5,3,2,9,1,5,6,7,3,2,2,4,1,1,5,4
0,892,274,806,38.2166722,-6.768148700000001,9,2463,12,5,2,72,595,70,2,7,2,1968,14,11,6,8,5,1,3,8,6,1,1,4,1,1,2,2
30,319,402,376,37.35324192,-6.75694289,9,4991,12,5,1,37,142,1239,2,11,2,2003,5,3,2,12,5,5,6,1,1,3,3,8,6,1,5,4
0,781,1404,865,34.61974849,-4.93451037,1,4795,19,13,4,111,1286,85,2,11,2,2010,5,3,2,12,5,1,3,7,3,2,2,4,1,1,5,4
10,528,1318,612,35.73271166,-3.44859581,1,7652,1,24,30,28,213,400,2,7,2,1994,4,2,1,8,5,5,6,7,3,4,4,7,5,2,2,2
6,94,1320,248,37.49077057,-3.32609661,6,4671,7,3,4,74,762,10,2,9,2,2008,4,2,1,10,5,5,6,7,3,2,2,9,7,1,2,2
30,769,62,248,38.66565831,-5.80627464,6,586,21,4,5,96,1168,50,1,4,1,2009,14,11,6,5,1,5,6,5,5,3,3,4,1,1,2,2
0,376,1231,437,36.85663139,-3.34856381,6,1081,1,2,7,66,1550,98,2,7,2,2004,4,2,1,8,5,7,7,7,3,2,2,9,7,1,2,2
0,599,949,683,36.85068712,-3.49364032,6,8411,1,2,2,1,1494,200,2,3,2,2012,10,7,4,4,3,7,7,7,3,4,4,6,4,2,7,6
0,950,1296,1048,35.16394501,-3.94300688,1,3387,9,21,3,64,1947,100,2,7,2,2012,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
0,1,8,1,39.40721626,-6.88678539,9,6140,2,7,3,120,1801,1,2,5,1,2000,9,6,2,3,2,1,3,7,3,2,2,8,6,1,5,4
0,217,430,268,38.68393443,-10.30557118,8,3976,8,8,3,86,1462,600,2,7,1,1988,9,6,2,8,5,1,3,8,6,1,1,4,1,1,5,4
500,893,1560,248,34.60865523,-9.01315447,7,3457,4,11,4,92,1907,40,2,10,2,1978,4,2,1,11,5,4,2,7,3,2,2,7,5,2,2,2
0,34,33,47,39.228119,-7.22613031,9,3255,15,6,4,70,1075,100,2,7,1,1994,9,6,2,8,5,1,3,7,3,4,4,8,6,1,5,4
2500,893,718,972,36.86415766,-11.31855822,8,8010,17,10,1,121,1008,1,2,7,1,1996,15,12,2,8,5,3,1,7,3,2,2,4,1,1,5,4
0,387,1692,448,34.96953145,-8.50343402,7,3767,4,11,2,80,1633,0,1,7,2,2000,9,6,2,8,5,1,3,7,3,2,2,8,6,1,5,4
500,893,1519,248,34.59778352,-9.00252904,7,4548,4,11,4,92,1907,45,2,10,2,1978,4,2,1,11,5,4,2,7,3,2,2,7,5,2,2,2
20000,623,1538,248,36.68838957,-3.33813374,6,7211,1,2,2,1,1654,300,2,7,2,1995,4,2,1,8,5,4,2,7,3,2,2,9,7,1,3,2
0,869,296,248,38.54049747,-5.04108457,6,3234,21,4,2,45,554,80,2,7,1,1980,10,7,4,8,5,1,3,7,3,2,2,8,6,1,7,6
1000,97,2136,121,34.48202004,-9.34436506,2,7949,4,11,4,92,303,25,2,7,2,1995,4,2,1,8,5,3,1,7,3,2,2,9,7,1,2,2
20,251,981,248,36.81931873,-3.48746388,6,4316,1,2,2,1,1494,150,2,7,2,2009,4,2,1,8,5,5,6,7,3,3,3,9,7,1,2,2
0,680,1760,605,34.50043268,-9.68889136,2,3020,4,11,5,52,863,600,2,7,1,2004,4,2,1,8,5,6,4,7,3,3,3,7,5,2,2,2
0,455,2230,526,37.132177,-2.95790306,1,2734,7,3,7,107,1779,1,2,9,2,2009,4,2,1,10,5,4,2,7,3,2,2,9,7,1,2,2
0,251,435,806,38.07512995,-4.64206339,6,2570,21,4,2,45,1179,350,2,7,1,1976,7,11,6,8,5,1,3,7,3,2,2,7,5,2,2,2
25,95,679,248,37.43705156,-3.54213763,6,4322,7,3,4,74,461,100,2,9,2,2008,14,11,6,10,5,5,6,7,3,2,2,4,1,1,2,2
0,841,1303,913,30.85474889,-3.36789112,4,6689,6,16,1,31,512,700,2,7,1,2003,4,2,1,8,5,7,7,7,3,3,3,6,4,2,2,2
0,146,833,205,36.05803917,-10.62958755,8,3473,17,10,5,87,1434,200,2,11,1,1994,15,12,2,12,5,6,4,7,3,3,3,8,6,1,5,4
50,221,40,273,39.68528052,-10.19218,8,4633,8,80,23,48,1227,1,1,7,1,1979,7,11,6,8,5,5,6,7,3,2,2,9,7,1,2,2
1000,651,435,731,37.121974,-6.69178022,9,122,12,5,1,37,142,230,2,11,2,1976,15,12,2,8,5,4,2,7,3,2,2,8,6,1,5,4
1000,593,1246,679,30.02574316,-4.82958947,4,5530,6,16,2,29,1718,240,2,8,2,1984,4,2,1,10,5,3,1,7,3,2,2,7,5,2,2,2
500,835,725,966,36.35476434,-11.19465348,8,4534,17,10,5,87,871,420,2,11,1,2007,15,12,2,12,5,4,2,7,3,3,3,8,6,1,5,4
0,251,1574,248,37.42407925,-3.29215145,6,4155,7,3,4,74,1645,100,1,7,2,1975,4,2,1,8,5,7,7,7,3,3,3,9,7,1,7,6
0,319,302,376,37.00259493,-7.58407781,7,4828,12,5,1,37,593,150,2,7,2,2010,5,3,2,8,5,1,3,7,3,2,2,8,6,1,5,4
20,917,1731,997,35.02239739,-4.19233327,1,4947,9,21,3,64,252,149,2,7,2,1994,14,11,6,8,5,5,6,7,3,2,2,4,1,1,2,2
500,972,1776,1081,34.56830895,-9.16130635,7,4751,4,11,4,92,360,45,2,10,2,2006,4,2,1,11,5,4,2,7,3,2,2,7,5,2,2,2
0,356,1494,248,36.70221222,-3.34486242,6,7201,1,2,2,1,1654,150,2,3,2,1998,4,2,1,4,3,7,7,7,3,2,2,9,7,1,2,2
500,706,1864,10,34.76264983,-9.16178507,7,6511,4,11,4,92,1104,56,2,10,2,2009,4,2,1,11,5,4,2,7,3,1,1,9,7,1,2,2
20,251,1012,248,36.69642134,-3.57811287,6,7193,1,2,2,1,1651,100,2,7,2,2010,4,2,1,8,5,5,6,7,3,2,2,9,7,1,2,2
2400,35,921,48,35.19936695,-7.77788735,7,4956,4,11,1,25,282,1,2,7,2,2001,4,2,1,8,5,3,1,7,3,2,2,9,7,1,2,2
5000,423,892,248,31.36880327,-7.42150099,3,2636,16,15,1,76,971,30,2,7,2,2011,4,2,1,8,5,3,1,7,3,2,2,9,7,1,2,2
1000,251,851,306,37.86717867,-4.33157533,6,6196,7,3,3,102,948,80,2,8,2,1974,4,2,1,8,5,4,2,7,3,3,3,9,7,1,2,2
0,706,138,248,38.84490579,-5.09775936,6,6563,21,4,3,81,1661,100,2,7,1,1999,4,2,1,8,5,1,3,7,3,4,4,9,7,1,2,2
10,319,443,376,37.13981003,-6.77899088,9,8105,12,5,1,37,645,98,2,4,2,2005,14,11,6,5,1,5,6,5,5,2,2,4,1,1,2,2
1000,678,2147,747,34.48377412,-9.34864067,2,7949,4,11,4,92,303,30,2,7,2,1995,4,2,1,8,5,3,1,7,3,2,2,9,7,1,3,2
0,235,282,286,39.01037404,-10.84122242,8,597,13,90,33,58,173,1,2,7,2,1985,10,7,4,8,5,7,7,7,3,1,1,8,6,1,7,6
1000,146,441,205,37.38418974,-11.31100879,8,5022,17,10,1,121,1299,1,2,7,1,1994,15,12,2,8,5,3,1,7,3,2,2,4,1,1,5,4
5000,146,1851,248,34.63275607,-9.1858081,7,8121,4,11,4,92,360,150,2,10,2,1993,4,2,1,11,5,3,1,7,3,2,2,7,5,2,3,2
0,541,1954,248,36.71059653,-3.16103189,1,7866,1,2,2,1,1648,150,2,7,2,1997,4,2,1,8,5,1,3,2,2,3,3,9,7,1,2,2
25,251,884,306,37.72629111,-4.05648232,6,3973,7,3,3,102,1737,320,2,8,2,2010,14,11,6,9,1,5,6,5,5,3,3,4,1,1,2,2
20,334,84,389,39.42059452,-10.24739643,8,6264,8,80,23,48,1630,245,1,7,1,2006,5,3,2,8,5,5,6,7,3,2,2,4,1,1,5,4
30,174,466,332,38.22192322,-5.34430738,6,4888,21,4,6,19,1786,75,2,7,2,2008,14,11,6,8,5,5,6,7,3,2,2,7,5,2,2,2
30,764,1245,1064,34.21628338,-1.30336866,5,2235,10,20,6,98,757,350,2,7,1,1980,14,11,6,8,5,5,6,5,5,2,2,4,1,1,3,2
200,893,832,306,34.92108548,-10.5501721,2,7615,17,10,3,62,1690,60,2,7,2,1994,4,2,1,8,5,4,2,7,3,2,2,9,7,1,2,2
0,146,1711,203,35.59832409,-8.01362195,7,2544,4,11,1,25,1113,700,2,7,2,1978,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
0,893,-36,973,39.95188853,-10.23608692,8,6421,13,99,1,78,1492,300,2,7,2,1981,8,5,3,8,5,7,7,7,3,2,2,4,1,1,3,2
0,127,453,248,34.61412899,-10.52161338,2,3020,4,11,5,52,982,65,2,7,1,2008,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
0,680,2228,752,34.61134726,-9.54472111,2,4482,4,11,4,92,1045,30,1,7,2,2008,4,2,1,8,5,1,3,7,3,3,3,9,7,1,2,2
0,834,1799,906,38.27308647,-4.6465596,6,4148,21,4,1,53,966,1,2,7,2,1985,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
0,251,1023,162,37.02714632,-3.33088391,6,6411,1,2,7,66,660,230,2,7,2,1963,4,2,1,8,5,7,7,7,3,3,3,9,7,1,2,2
0,509,1158,342,33.89869139,-1.49603756,5,6685,10,20,6,98,752,200,1,7,1,1983,14,11,6,8,5,1,3,7,3,2,2,3,5,2,2,2
500,206,1784,8,34.81259877,-9.03583314,7,3666,4,11,4,92,1312,120,2,11,2,2011,4,2,1,12,5,4,2,7,3,2,2,9,7,1,2,2
1000,146,488,205,34.83103373,-11.29925011,2,2673,17,10,3,62,639,65,2,7,2,1992,4,2,1,8,5,3,1,7,3,3,3,9,7,1,3,2
0,202,1236,259,35.70931253,-2.28779138,1,7505,1,2,5,91,1735,119,2,7,2,2008,4,2,1,8,5,1,3,7,3,3,3,9,7,1,2,2
0,251,1203,225,37.64324062,-3.18762429,6,2693,7,3,1,97,549,1,2,1,2,2008,4,2,1,1,1,4,2,7,3,2,2,9,7,1,2,2
0,19,1520,25,36.83002592,-3.3201447999999996,6,6675,1,2,7,66,1804,350,2,7,2,2002,4,2,1,11,5,7,7,7,3,3,3,9,7,1,2,2
50,659,-35,631,40.20063057,-10.28249833,8,3814,13,9,5,79,806,108,1,8,2,2006,14,11,6,5,1,5,6,7,3,4,4,4,1,1,2,2
1200,146,745,205,36.8213786,-10.60183381,8,1064,17,10,1,121,483,1,2,7,1,1992,5,3,2,8,5,3,1,7,3,2,2,4,1,1,5,4
0,115,758,248,30.83705141,-7.90253405,4,4798,16,15,3,93,1939,1,1,7,2,2006,4,2,1,8,5,1,3,7,3,2,2,7,5,2,2,2
0,174,0,248,39.137514,-4.94992852,6,8339,21,4,8,69,770,80,2,7,2,2008,1,1,2,8,5,1,3,5,5,2,2,8,6,1,5,4
500,825,135,248,37.78889235,-7.38801591,9,2790,12,5,2,72,120,250,2,7,2,2007,15,12,2,8,5,4,2,5,5,3,3,8,6,1,5,4
30,251,189,248,38.84567542,-5.15895183,6,7912,21,4,3,81,870,180,2,7,1,1973,4,2,1,8,5,5,6,5,5,3,3,4,1,1,2,2
0,748,739,830,37.72550438,-3.68715506,6,2522,7,3,2,85,768,130,2,7,2,2004,4,2,1,8,5,1,3,7,3,3,3,9,7,1,2,2
0,835,1282,248,35.85719734,-4.29152015,1,7251,9,21,1,109,821,120,2,9,2,2009,4,2,1,8,5,1,3,7,3,2,2,7,5,2,2,2
200,964,0,639,36.99405499,-6.14800302,9,3004,12,5,1,37,975,300,2,7,2,2006,7,11,6,8,5,5,6,5,5,3,3,4,1,1,2,2
200,53,2470,157,34.03034089,-9.14719358,2,5488,4,11,3,56,735,0,2,7,1,2008,4,2,1,8,5,4,2,7,3,2,2,9,7,1,2,2
10,659,1494,232,35.68970231,-3.32040251,1,3194,1,24,30,28,1680,250,2,7,2,2002,4,2,1,8,5,5,6,7,3,3,3,7,5,2,2,2
500,146,1856,202,34.50137164,-9.90095287,2,4242,4,11,5,52,1051,31,2,7,2,1992,4,2,1,8,5,3,1,7,3,2,2,9,7,1,2,2
3000,893,1286,248,34.76645269,-8.71638415,7,7494,4,11,4,92,1729,35,2,7,1,1980,4,2,1,8,5,4,2,7,3,2,2,7,5,2,2,2
20,513,1531,597,34.10433592,-5.97023696,1,532,19,13,3,57,1115,4200,2,7,1,1978,17,13,7,8,5,5,6,7,3,2,2,4,1,1,2,2
0,251,1214,162,37.00518279,-3.25923518,6,6671,1,2,7,66,660,120,2,7,2,1963,4,2,1,8,5,7,7,7,3,3,3,9,7,1,2,2
6000,146,1426,203,35.60121773,-7.80052054,7,3492,4,11,1,25,479,2800,2,7,2,1984,4,2,1,8,5,3,1,7,3,1,1,9,7,1,2,2
100,251,2158,157,34.00985189,-9.26968782,2,4443,4,11,3,56,362,0,2,10,1,1989,4,2,1,11,5,4,2,7,3,2,2,9,7,1,2,2
0,251,1283,248,38.32706906,-4.460804799999999,6,4228,21,4,1,53,1067,1,2,7,2,2008,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
0,812,439,884,37.13692977,-6.77821339,9,2503,12,5,1,37,645,50,2,7,2,2008,10,7,4,8,5,1,3,5,5,2,2,8,6,1,7,6
50,423,331,490,38.94486585,-10.54149547,8,7342,13,90,33,58,153,95,2,7,2,1999,4,2,1,5,1,5,6,7,3,2,2,9,7,1,2,2
0,423,195,490,39.22074801,-10.3689887,8,7906,13,90,33,58,1458,1,2,7,2,1977,4,2,1,8,5,1,3,7,3,1,1,9,7,1,3,2
0,874,1642,952,35.04756157,-9.42961808,7,4955,4,11,4,92,598,38,2,7,1,2008,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
0,678,2159,747,34.55610244,-9.38636715,2,1522,4,11,4,92,303,30,2,7,2,2004,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
20,966,0,1072,38.4667107,-5.13579536,6,4116,21,4,2,45,1264,250,2,7,2,1999,9,6,2,8,5,5,6,7,3,3,3,8,6,1,5,4
0,283,1231,248,33.87090276,-2.02075861,5,7779,10,20,4,11,86,600,1,3,1,1996,9,6,2,4,3,7,7,5,5,2,2,8,6,1,5,4
50,344,18,248,39.43602895,-9.37457075,8,4198,8,80,13,38,983,340,2,7,1,2006,14,11,6,8,5,5,6,7,3,2,2,4,1,1,3,2
10,245,1537,119,37.14729502,-3.20388292,6,6692,7,3,5,17,1015,25,2,9,2,1999,4,2,1,10,5,5,6,7,3,2,2,9,7,1,2,2
0,964,2004,1070,35.37643205,-4.04802501,1,8147,9,21,3,64,204,1,2,7,2,2012,4,2,1,8,5,1,3,7,3,2,2,7,5,2,3,2
0,251,1759,248,36.678315500000004,-3.15168685,1,3431,1,2,2,1,1648,150,2,7,2,2010,4,2,1,8,5,1,3,2,2,3,3,9,7,1,7,6
2000,146,1426,203,36.10880023,-7.51962857,7,2611,4,11,7,35,357,210,2,7,2,1980,4,2,1,8,5,3,1,7,3,2,2,7,5,2,2,2
0,251,1839,248,38.24127418,-4.5330331,6,2746,21,4,1,53,1818,1,2,7,2,1985,10,7,4,8,5,1,3,7,3,2,2,8,6,1,7,6
250,251,1224,306,30.21849445,-4.56151165,4,5719,6,16,2,29,1339,320,2,8,2,1975,4,2,1,10,5,4,2,7,3,2,2,7,5,2,3,2
0,930,193,248,38.88105804,-7.7388648,7,797,15,60,53,100,578,1,2,7,2,2005,8,5,3,8,5,1,3,7,3,2,2,4,1,1,2,2
0,413,1180,248,35.85320602,-4.10784011,1,8349,9,21,1,3,978,84,2,7,2,1998,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
0,146,1249,953,30.69743486,-3.72616885,4,6426,6,16,1,31,719,400,2,7,1,2006,5,3,2,8,5,7,7,7,3,2,2,4,1,1,5,4
0,174,626,229,35.88620641,-2.49678319,1,5254,1,2,5,91,1671,125,2,3,2,2012,4,2,1,4,3,1,3,7,3,4,4,9,7,1,2,2
0,174,325,226,38.66352515,-7.34204928,9,3187,15,60,33,40,178,1,2,7,2,2008,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
0,623,1624,707,29.80288283,-4.42299935,4,5636,6,16,2,29,1321,380,2,8,1,1995,10,7,4,8,5,1,3,7,3,2,2,9,7,1,6,5
0,509,1249,359,33.51690183,-6.94164077,3,7831,19,13,3,57,1713,250,2,7,1,1973,8,5,3,8,5,1,3,5,5,2,2,4,1,1,3,2
0,251,656,306,37.80836447,-4.35826328,6,4036,7,3,3,102,948,420,2,8,2,2010,14,11,6,8,5,1,3,7,3,2,2,4,1,1,2,2
0,217,411,268,38.69752822,-10.24612781,8,7429,8,8,3,86,1716,150,2,7,1,1988,10,7,4,8,5,1,3,5,5,3,3,4,1,1,7,6
0,375,943,435,37.63444366,-3.35736348,6,7716,7,3,1,97,979,1,2,1,2,2004,4,2,1,1,1,4,2,7,3,3,3,9,7,1,2,2
50,659,169,1080,38.34830451,-6.63484482,9,88,15,6,1,4,137,30,1,10,2,2004,7,11,6,5,1,5,6,7,3,2,2,7,5,2,2,2
0,283,1476,248,34.05096832,-1.90649056,5,4239,10,20,4,11,1613,250,1,11,1,1993,10,7,4,12,5,7,7,7,3,2,2,8,6,1,7,6
0,174,123,226,39.44097036,-10.03416506,8,6284,8,80,23,48,166,1,2,10,1,2009,4,2,1,8,5,1,3,7,3,2,2,7,5,2,2,2
0,170,312,220,35.80590862,-8.78568261,7,8363,12,5,3,36,1207,100,2,7,2,1997,4,2,1,8,5,1,3,7,3,3,3,7,5,2,2,2
50,322,1009,379,37.68881969,-3.97459984,6,8331,7,3,3,102,1542,150,2,8,2,2007,14,11,6,8,5,5,6,5,5,3,3,4,1,1,2,2
500,964,160,1067,38.20772015,-6.87586249,9,3894,12,5,2,72,595,210,2,7,2,2000,10,7,4,8,5,4,2,5,5,4,4,8,6,1,7,6
0,216,239,266,38.60855108,-11.11248412,8,2647,13,90,63,88,952,150,2,7,2,1978,10,7,4,8,5,1,3,7,3,1,1,8,6,1,7,6
0,403,43,474,39.24417476,-6.99295128,9,7108,15,60,43,70,1826,150,2,7,1,1997,10,7,4,8,5,1,3,7,3,2,2,8,6,1,7,6
0,283,1285,248,33.7773578,-1.91675333,5,3904,10,20,4,11,1942,300,2,11,1,1986,10,7,4,12,5,7,7,4,4,2,2,8,6,1,7,6
0,1,141,1,39.08036584,-6.81558206,9,3303,2,7,1,39,563,263,2,7,1,1990,14,11,6,8,5,1,3,7,3,1,1,7,5,2,2,2
10,274,1610,334,35.71060434,-3.29419532,1,4295,1,24,30,28,1685,200,2,7,2,1994,4,2,1,8,5,5,6,7,3,2,2,7,5,2,2,2
0,251,1786,248,38.19716572,-4.6361837,6,696,21,4,1,53,1775,1,2,7,2,1967,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
25000,682,2062,10,34.66571011,-9.32821569,7,8241,4,11,4,92,360,950,2,10,2,2008,4,2,1,11,5,4,2,7,3,2,2,9,7,1,3,2
0,964,1923,1070,35.36469991,-4.08125013,1,3386,9,21,3,64,204,1,2,7,2,2012,4,2,1,8,5,1,3,7,3,2,2,7,5,2,2,2
30,659,350,1080,38.24058074,-6.07731145,9,3216,15,6,1,4,1092,20,1,10,2,2006,7,11,6,5,1,5,6,7,3,2,2,7,5,2,2,2
0,251,1350,248,38.293888200000005,-4.8180283,6,3311,21,4,1,53,1859,1,2,7,2,1981,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
0,251,1511,225,37.59804447,-3.15083664,6,5235,7,3,1,97,531,1,2,1,2,1974,4,2,1,1,1,1,3,7,3,2,2,9,7,1,2,2
0,251,1169,162,36.88736729,-3.36643642,6,7784,1,2,7,66,941,200,2,7,2,2003,4,2,1,11,5,7,7,7,3,3,3,7,5,2,2,2
0,251,1543,248,38.28897369,-4.7717848,6,194,21,4,1,53,872,1,2,7,2,2007,4,2,1,8,5,1,3,7,3,2,2,9,7,1,2,2
3000,146,1995,203,34.75827865,-9.72551839,2,3828,4,11,5,52,903,450,2,7,1,1994,4,2,1,8,5,3,1,7,3,2,2,9,7,1,2,2
10,659,1533,232,35.65233404,-3.3337623999999995,1,7476,1,24,30,28,1680,250,2,7,2,2002,4,2,1,8,5,5,6,7,3,3,3,7,5,2,2,2
0,166,308,248,36.88813182,-7.86390034,7,5191,12,5,3,36,703,1072,2,9,2,1996,4,2,1,8,5,1,3,7,3,3,3,7,5,2,2,2
0,251,1295,806,37.29118434,-3.2369584,6,7751,7,3,4,74,1641,1,1,7,2,1976,4,2,1,8,5,1,3,7,3,2,2,9,7,1,7,6
0,629,1391,713,34.37985695,-4.6573386,1,5744,19,13,1,24,1073,498,2,7,2,2010,4,2,1,8,5,1,3,7,3,4,4,1,2,2,3,2
500,893,1717,248,34.66188818,-9.09722922,7,5140,4,11,4,92,1104,153,2,10,2,1978,4,2,1,11,5,4,2,7,3,4,4,7,5,2,2,2
0,251,696,226,37.54786127,-3.52303452,6,1977,7,3,2,85,629,1000,2,10,1,2004,14,11,6,11,5,1,3,7,3,2,2,9,7,1,2,2
1000,146,1409,203,35.52444031,-7.721186099999999,7,4502,4,11,1,25,1639,250,2,7,2,1980,15,12,2,8,5,4,2,7,3,1,1,4,1,1,5,4
500,319,467,376,37.05299011,-6.8570245,9,989,12,5,1,37,892,300,2,7,2,2010,5,3,2,8,5,6,4,7,3,2,2,8,6,1,5,4
0,593,1957,678,31.62369101,-8.13248744,4,4881,16,15,4,115,1672,0,2,7,2,1978,4,2,1,8,5,1,3,7,3,2,2,7,5,2,2,2
50,174,366,332,38.48835103,-5.53034757,6,3034,21,4,6,19,1114,70,2,7,2,2011,14,11,6,8,5,5,6,7,3,2,2,7,5,2,2,2
100,251,2111,157,33.99909033,-9.27225067,2,2797,4,11,3,56,362,0,2,10,1,1989,4,2,1,11,5,4,2,7,3,2,2,9,7,1,2,2
0,251,1150,248,37.42281515,-3.32716775,6,3549,7,3,4,74,652,60,2,7,2,1974,4,2,1,8,5,7,7,7,3,3,3,9,7,1,2,2
0,251,335,767,38.84251903,-10.20041467,8,3034,8,8,3,86,164,270,2,7,1,1978,10,7,4,8,5,1,3,5,5,3,3,4,1,1,2,2
5,245,1415,119,37.25889408,-3.21632964,6,6683,7,3,5,17,896,50,2,9,2,2006,4,2,1,10,5,5,6,7,3,2,2,9,7,1,2,2
0,611,1302,696,36.90380651,-3.1088959,1,3842,1,2,7,66,1505,210,2,7,2,2010,4,2,1,12,5,7,7,7,3,3,3,9,7,1,2,2
0,241,-7,292,39.48423395,-9.63309506,8,3025,8,80,23,48,731,1,1,7,1,2010,5,3,2,8,5,1,3,5,5,3,3,4,1,1,5,4
0,392,247,454,37.03421021,-7.79341748,7,5470,12,5,3,36,590,900,2,7,2,2006,4,2,1,8,5,1,3,7,3,3,3,7,5,2,2,2
10,251,1048,248,36.66238321,-3.5756677000000003,6,862,1,2,2,1,682,150,2,7,2,2000,4,2,1,8,5,5,6,7,3,2,2,9,7,1,2,2
0,248,0,244,37.07008104,-6.15155453,9,3989,12,5,1,37,23,330,2,7,2,1979,10,7,4,8,5,1,3,5,5,3,3,8,6,1,7,6
300,964,479,385,37.06545245,-6.80158032,9,7731,12,5,1,37,892,60,2,7,2,2003,14,11,6,8,5,4,2,7,3,3,3,4,1,1,2,2
50,659,33,195,39.03135283,-6.581848299999999,9,4444,15,6,1,4,1953,80,2,1,2,2010,7,11,6,5,1,5,6,7,3,2,2,7,5,2,2,2
0,387,2154,157,34.017636950000004,-9.35272425,2,8148,4,11,3,56,671,0,2,10,1,2003,4,2,1,11,5,1,3,8,6,1,1,9,7,1,2,2
0,251,951,248,37.34012663,-3.30395104,6,2694,7,3,4,74,1892,45,2,9,2,1972,4,2,1,10,5,1,3,7,3,3,3,9,7,1,2,2
0,251,463,231,38.12825778,-10.62275449,8,27,8,8,3,86,1036,109,2,7,1,1972,10,7,4,8,5,1,3,8,6,3,3,2,1,1,3,2
0,251,1241,248,37.32799686,-3.25813611,6,7694,7,3,4,74,1891,1,1,7,2,1972,4,2,1,8,5,1,3,7,3,3,3,9,7,1,7,6
0,251,1279,248,37.54579795,-3.29626547,6,8227,7,3,4,74,973,45,1,7,2,1972,4,2,1,8,5,1,3,7,3,3,3,9,7,1,7,6
0,509,1362,1064,34.22825733,-1.23580091,5,7763,10,20,6,98,1150,350,2,2,1,1978,14,11,6,8,5,1,3,8,6,3,3,7,5,2,3,2
500,844,1286,917,30.48468221,-5.61540134,4,1050,16,15,1,76,1157,10,2,7,2,1980,4,2,1,8,5,4,2,7,3,2,2,9,7,1,2,2
1000,844,1440,917,34.51162278,-4.68988638,1,5170,19,13,1,24,515,248,2,7,2,1986,15,12,2,8,5,6,4,7,3,3,3,8,6,1,5,4
